Date,SF_Price,Sentiment_score,News
2018-04-06,38235,0.3333333333333333,precious  gold swings higher as us payrolls data miss forecasts | its time to buy gold sell us chip companies as uschina trade dispute intensifies | standard chartered  goldsilver ratio fundamentals favor for silver prices | gold notches daily weekly gain as trade jitters roil stocks dollar | why rbc says to hedge current market volatility with top gold stocks
2018-04-09,38545,0.3333333333333333,june gold settles at 134010oz up 4 or 03 | june gold climbs 4 or 03 to 134010oz | indias march gold imports halve as price rally dents demand gfms | marriage of gold and crypto a match made in investment heaven | cryptocurrency traders use old gold in drive to draw muslim investors
2018-04-10,38720,0.14285714285714285,dubai loses glitter as vat tax crimps demand in city of gold | gold prices to trade volatile today angel commodities | gold bulls eyeing 1333 as china studying devaluing yuan | gold to platinum ratio hits all time highs | more upside seen in gold prices every dip could be opportunity to go long in silver
2018-04-11,39181,0.6,gold hits oneweek high on dollar weakness geopolitical tensions | gold surges to rs 31850 silver jumps by rs 360kg | precious  gold rises as risk aversion hurts equities dollar | rjo futures  gold versus silver q2 to benefit the white metals | gundlach  gold on the verge of
2018-04-12,38668,-0.5,us dollar up gold down as trump backtracks on russia and syria | bundesbank pulls all stops to show germans their gold is real
2018-04-13,38927,0.25,abc refinery gains shanghai gold exchange accreditation | us mint  sales of us mint american eagle gold silver coins fall in march | cme  gold hedging from hedge funds  traders continues to surge | gold steadies on track for second week of gains
2018-04-16,39102,0.0,london  sales jump 253 at london gold store as global geopolitical risk rises | 1360  golds brick wall | june gold edges up by 280 or 02 to settle at 135070oz | gold broke out and then broke down
2018-04-17,39360,0.0,1350  gold price tries 1350 for 13th time in 5 years as actual war pushes trade war aside | uaes gold trade hopes for a fresh start this week | gold hold lower after data june gold off 880 or 07 at 134190oz | chopard pledges to use 100 ethical gold by july
2018-04-18,40365,-0.11764705882352941,moneyweek  why gold is a better bet than gold miners | akshaya tritiya 2018 portfolio allocation for gold should be 1015 due to current global events | akshaya tritiya 2018  gold to glitter amid uncertain times strong trend likely for next one month | gundlach sees an unusual trend in gold | akshay tritiya 2018  bearish on gold in fy19 due to general assembly elections sunand subramaniam
2018-04-19,40635,0.2857142857142857,india  gold price rally cash crunch dulls akshaya tritiya festival buying | charts  gold rises on chartbased buying | buy gold if it dips to 1335oz | uae vendors hope for tax relief on gold following drop in sales | gold flat dollar up on higher us yields
2018-04-20,40479,-0.5555555555555556,gold futures lose roughly 07 for the week | gold prices inch down as global political tensions ease | gold trying to get above 1355 as uncertainties on russian sanctions linger on | wobbly gold heads for narrow weekly drop as surging silver pulls back | getting the glitter back  a national gold policy needed
2018-04-23,39515,-0.6666666666666666,turkeys gold repatriation sign of coming end of usdominated monetary system | correct gold futures settle at lowest level in more than 4 weeks | gold falls to rs 32310 silver moves down by rs 150 per kg | gold hits twoweek low as us yields approach 3 lifting dollar | sharps pixley russia adds to gold reserves again in march
2018-04-24,39586,0.25,charts  gold prices hold channel as bears push towards 2018 lows | gold futures settle higher for first time in four sessions | germany displays its repatriated gold bullion reserves | gold edges up but safehaven demand begins to fade
2018-04-25,39490,-0.3333333333333333,wedding demand lifts gold prices to rs 32450 | gold falls on dollars strength easing n korea tensions | weak global cues pull gold futures down to rs 31348
2018-04-26,39343,-0.5,gold falls on strong dollar higher us yields | gold ends lower holds ground at a 5week low | strong economic data cause declines in gold  will this last | gold near fiveweek lows trapped by stronger dollar | gold beats miners
2018-04-27,39004,0.0,blockchain  the gold standard for a conflictfree supply chain | june gold up 02 at 131990oz | gold futures fall to rs 31167 per 10 gm | bundesbank  has brought home 95 billion in gold bullion and put some on show to prove its real
2018-04-30,38642,0.5,wells fargo  silver has more upside potential than gold | hellogold  democratising access to gold
2018-05-01,38271,-0.16666666666666666,fort knox is why we dont have a gold standard | mining  gold mining shares are speculative making gold bullion a better investment | june gold falls 1240 or 09 to settle at 130680oz | mitsubishi  rising inflation could impact gold investors two different ways | who are the biggest gold investors
2018-05-02,38809,-0.5,old mutual  is gold a good investment today | us mint  april lackluster for gold and silver eagles | fading aura gold set for further correction | june gold down 120 or 01 to settle at 130560oz | gold falls to rs 32130 silver plunges by rs 250kg
2018-05-03,38878,0.2,gold futures mark first gain in four sessions | india  rising gold prices keep indias jewellery buyers at bay | indias gold demand falls by 12 to 1156 ton in q1 wgc | the case for gold in the era of financial virtual reality | sprott  gold going
2018-05-04,39094,-0.2,coins  gold  silver eagle sales drop sharply due to central bank intervention | vaultoros bitcointogold exchange implements lightning network payments | gold prices steady but set to post thirdweekly drop | gold futures end slightly higher but tally a third straight weekly loss | you must own gold or you will lose a third of your retirement savings
2018-05-07,39911,0.4,gold rises to rs 32180 silver jumps by rs 100kg | june gold trades up 70 cents at 131540oz on comex | gold prices flat as prospect of further fed rate hikes weigh | gold rises to 1week high as dollar pauses rally | gold jewellery demand may fall by 24 this year report
2018-05-08,39797,0.375,gold prices move slightly higher as us stocks trade broadly lower | num wants 37 pay hike from gold miners over the next two years | june gold edges up by 40 cents to 131450oz after 130620 low | lebanon central bank governor on elections reforms gold | jinbi token goes for gold
2018-05-09,40079,-0.6666666666666666,gold heads modestly lower less than an hour ahead of comex settlement | gold prices dip as dollar rises on higher us treasury yields | golds slowmotion bull market | gold ends lower extends losing streak to 3 days | gold futures log a modest decline for a third straight session
2018-05-10,40390,0.6666666666666666,gold extends gains on global cues jewellers buying | gold prices steady amid firm dollar iran tensions support | irans gold demand set for spurt before trump sanctions bite
2018-05-11,40541,0.0,etrade gold financials shorting all ways to play inflation | charts  trading the gold price range what to do about silver | mine supply  is the supply of gold depleting | china  central bank moves to regulate internet gold market | gold eases as dollar remains firm eyes first weekly gain in four
2018-05-14,40348,-0.125,gold radically undervalued with price about to take off  expert | mining  how much gold is left in the world | cftc  gold speculators edged their bullish bets slightly higher this week | gold futures fall to rs 31395 per 10 gm | goldmoney  gold still underwritten at 1300
2018-05-15,39952,-0.16666666666666666,a crypto tycoon banking heir and the mysterious fight for gold | uae trader looking to expand into gold refining in africa | degussa market report  mr buffett on gold  viewed differently | sharps pixley gold etf inflows up sharply in april  wgc | june gold drops 2790 or 21 to settle at 129030oz
2018-05-16,39974,0.0,
2018-05-17,40109,0.5,japan  semiorganized crime groups tied to rise in gold smuggling | goldcorp  were right at peak gold
2018-05-18,40195,-0.375,gold futures fall roughly 22 for the week | gold prices slip as surging us treasury yields lift dollar | world gold council  gold 2048  the next 30 years for gold | june gold climbs 190 or nearly 02 to settle at 129130oz | gold futures fall to rs 31200 per 10 gm
2018-05-21,40387,-0.5,gold bulls push for the exits on strong dollar and lack of fear | gold continues slide on muted demand global cues | uae gold prices fall this much time to buy | real estate the best asset class of the moment but gold could be the next crypto | ing  what are key factors to drive gold in shortterm
2018-05-22,40495,0.3333333333333333,charts  a hangman and a hammer are identified in gold and the dollar index | gold ends with a gain a day after touching its worst level of 2018 | goldman sachs elliot wave technical analysis on gold  levels to watch
2018-05-23,40274,0.0,jewellery  last year was good for diamonds gold and especially platinum | gold prices finish lower then edge up after fed meeting minutes | abn amro   gold price weakness not over yet | expect gold prices to trade lower angel commodities | gold extends gain on rising demand
2018-05-24,40882,0.0,june gold gains 1290 or 1 to 130260oz | gold loses sheen silver declines on subdued offtake | is indias gold rush coming to an end
2018-05-25,40267,-0.16666666666666666,gold futures gain roughly 1 for the week | gold slips but safehaven demand keeps prices above 1300 | ray dalio said last year gold was good protection because of trump and north korea playing chicken | gold futures fall to rs 31356 per 10 gm | gold climbs to rs 32475 on global cues wedding demand
2018-05-29,39979,-0.6666666666666666,gold falls as dollar gains but finds some support tied to eurozone concerns | jeff rhodes  gold bulls puzzled why metal hasnt performed amid tensions | august gold trades at 130010oz down 890 or 07
2018-05-30,40044,0.25,oleary and holmes are both right on gold  gold stocks | gold propped up by safehaven buying in a vuca environment | gold tops rs 32000mark on jewellers buying global cues | when will gold finally return to a bull market
2018-05-31,39904,0.0,gold prices edge higher on weaker dollar trade tensions | dubai  vat impact on gold diamonds to be reduced between registered dealers fta | gold slips to rs 32000 silver reclaims rs 41kmark | this is when gold will soar
2018-06-01,39537,-0.7142857142857143,august gold contract logs weekly decline of 07 | gold steady amid renewed trade tensions | august gold futures down 920 or 07 to 129550 an ounce | gold settles under 1300 after upbeat us jobs data | august gold settles at 129930oz down 540 or 04
2018-06-04,39576,-0.2,gold price outlook mired by failed run at 200day sma | charts  gold enters decisive zone amid growing geopolitics while on downward trend | registered gold at comex has practically vanished | gold prices remain vulnerable as bearish trends persist | gold slips as relative calm returns to europe markets
2018-06-05,39804,-0.3333333333333333,gold slips on sluggish demand weak global cues | 85 years ago today gold and us dollar traders got a jolt | expect gold prices to trade sideways angel commodities
2018-06-06,39927,0.25,charts  gold price outlook fails to turn bullish downside resolution possible | volatility  unbelievable analogy in gold  silver | india  gold imports by india have slumped for a fifth month | gold rebounds to rs 31860 on firm global cues
2018-06-07,40460,0.6666666666666666,sell gold if it rallies to 1305 ounce | june gold up 04 at 130570oz | gold rises on global cues silver tops rs 41000mark
2018-06-08,40412,-0.16666666666666666,jinbi token creates safe haven for gold assets | gold pricesu202fdropu202fon firmeru202fdollaru202f   u202f | gold futures tally a week rise of about 03 | sharps pixley chinese gold demand continues to rise yoy | gold futures fall to rs 31144 per 10 gm
2018-06-11,40791,-0.3333333333333333,is it 2016 again for us equities emerging markets and gold | gold fails to exceed  1300 an ounce as the us dollar rallies | gold prices range bound ahead of fomc
2018-06-12,40691,-0.5,gold prices fall under 1300 for lowest finish in over a week | when will golds summer doldrums end history says pretty soon
2018-06-13,40766,0.0,august gold trades at 1304oz after 130130 comex settlement | gold ends with modest gain then falls under 1300 in electronic trade after fed decision | londons gold market demands green credentials for producers | gold prices are expected to be volatile today angel commodities | ronald stoeferle  gold is dirt cheap right now
2018-06-14,41508,0.25,gold pushes above 1300 as dollar eases ahead of ecb policy update | gold prices are expected to trade lower today angel commodities | august gold climbs 7 or 05 to settle at 130830oz | gold hits 2week high on dollars weakness trade worries | india gold discounts widest in nine months activity muted elsewhere
2018-06-15,40199,0.3333333333333333,gold retreats on strong dollar despite china tariffs | gold clears 200dma hurdle surges to 1month tops | fed  powells excess reserve change and gold | gold rebounds to rs 32190 on firm global cues | charts  gold clears 200dma hurdle surges to 1month tops
2018-06-18,40020,-1.0,profitbooking pulls gold futures down to rs 30932 | 5 reasons the drop in gold prices shouldnt worry investors | gold plunges rs 335 silver falls below rs 41kmark
2018-06-19,39688,-0.4,gold pinned at 2018 lows draws scant tradelinked haven demand | gold prices rise as united stateschina trade tensions intensify | gold tumbles to fresh 6month lows below 1275 level | blackrock  there is still a case for gold just at a lower exposure | gold futures settle lower a dime above lowest finish of the year
2018-06-20,39626,0.0,russia dumps treasuries for gold | south korea lobbies india to relax gold import restrictions | fxtm  strong dollar weigh gold amid rising trade tensions | charts  gold gld etf update  breakdown 
2018-06-21,39554,-0.6,bearish death cross is forming in gold even as trade turmoil rattles stock market | profitbooking weak global cues pull gold futures down to rs 31015 | gold prices drop to sixmonth low on strong dollar rate outlook | russia buys 600000 oz of gold in may after dumping half of us treasuries in april | gold prices drop to 6month low on strong dollar rate outlook
2018-06-22,39796,0.0,gold futures down at rs 30864 per 10 gm | sharps pixley what happens to gold in a global equities crash | gold futures suffer a loss of roughly 06 for the week | gold edges up to rs 31585 on spot demand global cues | august gold gains 20 cents to settle at 127070oz
2018-06-25,39645,0.25,gold futures mark another settlement low for the year | sharps pixley greater chinas imports of swiss gold continue strong | gold in recovery mode | gold recovers early lost ground back around 1270 level
2018-06-26,39640,0.0,charts  gold building up bearishness for 1236 support | gold etf fee war continues as new fund undercuts rivals | gold and silver edge lower while stocks tumble | why gold prices are making the metal a great buy
2018-06-27,39642,-0.6666666666666666,russia and china are stockpiling gold | gold hovers near 6month low as dollar remains steady | gold hits fresh 2018 low rsi at lowest since december 2016
2018-06-28,39117,-1.0,august gold down 510 or 04 to settle at 1251oz | gold hovers near 6month low | gold futures end lower for a fourth straight session | us scrap gold prices continue to decline in line with comex gold | gold hits sixmonth low time to buy
2018-06-29,39228,0.14285714285714285,td securities  too early to write obituary for gold | gold set to post sharpest monthly fall in 19 months | how will a weak rupeedollar impact crude oil gold and base metals | petropavlovsk  shareholders take fight for russian gold to londons square mile | bmo  gold likely to average 1293 an ounce in 2019
2018-07-02,38637,-0.75,td securities  gold may average 1375 an ounce in q3 2019 | spot gold edges down to 1251 | gold futures drop back to lowest finish since december | gold forms death cross on charts down 5 in 2018 so far
2018-07-03,39078,-0.25,gold falls to rs 31360 silver down at rs 40300 | us dollar demand weigh on gold prices | august gold gains 1170 or 09 to 125340oz | gold futures down at rs 30551 on weak global cues
2018-07-05,39226,-0.14285714285714285,gold moves below settlement price in electronic trade after fomc minutes | strong wage growth friday could send gold lower | wgc  key gold market statistics | indians are falling out of love with gold and have a newfound fascination | gold prices
2018-07-06,39766,-0.2,natixis  look for gold to rally in september as usd weakens | world gold council  june goldbacked etfs saw outflows in all regions except europe | indias june gold imports drop by a quarter as rupee hits record low | incrementum ag  now is the time to buy gold as negative sentiment is exhausted | gold prices to trade lower today angel commodities
2018-07-09,39885,-1.0,charts  gold firms off the bottom of the box
2018-07-10,39793,-0.5,gold ends lower gives back previous days gains as dollar perks up | asahi refining licenses emergent technologys responsible gold supply chain application
2018-07-11,39290,-0.8,gold drops adds to weekly loss as dollar index gains | gold prices fall on firmer dollar | gold prices fall as dollar gains vs yuan in escalating trade war | gold prices slip on stronger dollar bullion seen retesting low | abc bullion  nearly 50 of australians never thought about gold as an investment
2018-07-12,39335,-0.25,supply  world running out of gold  theres no substitute | middle east  new gold jewellery stores featuring augmented reality open in the uae | charts  gold testing crucial level | gold prices under pressure heres what investors should do | pierre lassonde  a billionaire is sounding the alarm on a global gold shortage
2018-07-13,39046,-1.0,westpac  gold prices to end the year below 1200 as fed takes priority | gold futures lose about 12 for the week
2018-07-16,39042,0.0,gold gains as dollar slips ahead of trumpputin meeting | china takes control of gold from the comex | sharps pixley chinas gold reserves  fact or fiction | india looks to lift ban on gold imports from s korea | inside the bank of englands gold vaults
2018-07-17,38520,-0.5,gold at oneyear low and a record number of investors in survey say its a buy | gold is still dazzling market timers  and thats bearish
2018-07-18,38438,-0.6666666666666666,august gold off 02 at 122440oz | baml  this could finally be the time to buy gold | gold etf holdings plunge to lowest level since march
2018-07-19,38294,-0.25,metals focus  poor mans gold more popular in india as prices decline | gold looks to stage a modest recovery amid highly oversold conditions | charts  gold bounces from oneyear low but dollar weighs | south africa  minerals council says gold sector is facing serious challenges
2018-07-20,38457,-0.75,video  how much gold is there in the world | gold futures decline to rs 30007 | gold slips for 6th straight session | standard chartered  summer lull is lowering the floor in gold prices
2018-07-23,38283,0.0,gold futures up at at rs 30188 per 10 gm | td securities  trumps decision to weighin on fed policy is bullish for gold | cftc  gold speculators sharply drop bullish bets to lowest in over 2 years
2018-07-24,38450,-0.2222222222222222,mongolias central bank buys 83 tons of gold | cftc  speculative gold long smallest since january 2016 | gold price outlook for rest of 2018 it could soar on surging demand | gold futures decline to rs 29774 per 10 gm | the case for gold is not about price
2018-07-25,38559,-0.2,sharps pixley chinas h1 gold output falls 79 but demand rises | august gold finishes up 630 or 05 at 123180oz | gold prices may fall as trump junker strike deal on auto tariffs | gold prices slip for two consecutive days on stronger dollar | gold  safe haven turns speculative
2018-07-26,38275,-0.5,gold prices edge lower as useu trade concerns abate | gold holds slight loss after ecb policy update central bank leaves rates unchanged | gold steady as dollar eases after useu trade talks | etfs  gold etf flows shift course | gold slips ends near lowest levels of the year
2018-07-27,38326,-0.6,august gold settles down 270 or 02 at 1223oz | gold falls to rs 29913 at futures trade | chinas gold reserves may be slowly rising if history any guide | gold falls to rs 30740 on weak global cues muted demand | buy gold   gold bears press bets in record numbers
2018-07-30,38342,0.0,gold notches 3rd straight loss ahead of fed meeting | gold price eases on firm dollar ahead of central bank meetings | world gold council  china  recommendations for the further development of chinas gold market | cftc  cot gold silver and us dollar index report  july 27 2018
2018-07-31,38321,0.3333333333333333,dec gold settles at 123360oz up 210 or 02 | december gold little changed at 123150oz | kazakhstan  incredible haul of gold from 2800 years ago unearthed in kazakhstan
2018-08-01,37956,-1.0,gold comes under pressure from us tariff reports
2018-08-02,37941,-0.4,gold demand falls 8 in june quarter on weak jewellery sales | global gold demand in h1 lowest since 2009 wgc | charts  gold prices could slide to 1204 on a break to this weeks low | gold prices gain as dollar eases against yen | gold tumbles to rs 30435 silver declines by rs 50 per kg
2018-08-03,38072,0.1111111111111111,gold may fall to 1000 an ounce | intl fcstone  gold softer but holding up fairly well | gold holds steady near oneyear low amid firm dollar | perth mints july gold silver sales surge | cme group gold volume shoots up by 16 yy during july
2018-08-06,37896,-0.125,gold dips on stronger dollar speculative selling | sge  daily shanghai gold benchmark price | russia kazakhstan turkey gold purchase climb during first half of 2018 | commerzbank  gold etf outflows continue at start of august | aram shishmanian to step down as ceo of the world gold council in 2019
2018-08-07,37883,0.0,silver slips to rs 39000 per kg gold remains steady at rs 30585 | ceo is pretty bullish on the aussie dollar gold price | gold the dollar and bitcoin
2018-08-08,37947,0.16666666666666666,bis gold market intervention increased by 17 in july | gerhard schubert joins physical gold fund | gold futures up at rs 29670 per 10 gm | peter schiff  gold prices to jump after us loses trade war  its debt bubble blows | sharps pixley china forex reserves rise in july despite gold price fall
2018-08-09,38127,-0.25,gold rate | eu parliament agrees to ease liquidity rules for gold trading | gold inches higher ahead of usjapan trade talks | mali  aussies have eyes on worlds first fully autonomous underground gold mine in africas mali | december gold ends about 01 lower at 121990oz
2018-08-10,37968,-0.3333333333333333,spot gold hovers near 1year low | gold closes slightly lower as dollars jump outweighs turkey contagion fear | gold in india shifts to discount while china buying picks up
2018-08-13,37711,-0.375,gold prices subdued as dollar holds firm near 13 month high | gold hits 15yr low below 1200 fx turmoil no support | gold edges down as dollar holds firm near 13month high | gold to break 1200 finally head towards 1172 fibonacci level | platinum ends 10year low as turkey roils gold sinks to 1 year nadir
2018-08-14,37799,-0.2,gold stabilises as dollar pulls back from 13month high | december gold gains 180 or 02 to settle at 120070oz | indias july gold imports surge as jewellers replenish inventory | 7im drops gold and adopts general commodities strategy | charts warning for bears as gold price drops through 1200
2018-08-16,36889,0.5,is bitcoin better than gold as investors safe haven | bearish gold sentiment presents longterm buying opportunity
2018-08-17,36778,1.0,gold nudges up but set for biggest weekly fall in 15 months
2018-08-20,36778,0.16666666666666666,gold inches higher as uschina trade optimism pressures dollar | commodity outlook gold has strong support at rs 29270 level | gold futures rise to rs 29461 on positive global cues | how trumpenomics torpedoed gold prices | negative bets against gold surge could be tipping point
2018-08-21,36952,0.42857142857142855,the gold rush is over | gold at 8month low should you start your festive buying early | m2 and gold prices | gold settles at 1week high of 1200 as trump comments hurt the dollar | gold hits 1week high as trump remarks on fed weigh on dollar
2018-08-22,36900,0.25,gold output in key countries to slump to generational lows  report | charts  stocks  gold jump as real routed dollar dumped | russia is stockpiling gold as fresh us sanctions loom | gold holds above 1200 as dollar adds to weekly decline
2018-08-23,36608,-0.6,gold falls as rate hike views steady dollar | adrian day  take advantage of golds capitulation to buy | gold falls as new trade tariffs ratehike view buoy dollar | commodity outlook gold has stiff resistance at rs 29665 level | gold slips to rs 30620 on weak global cues lower spot demand
2018-08-24,37004,0.4444444444444444,gold prices settle higher mark first weekly gain in 7 weeks | tocqueville  gold a case of extremes | why hasnt gold bounced as risks have risen | marex spectron  paper gold not so shiny anymore prices hit 19month low as speculators give up hope | gold rises to rs 30650 on firm global cues spot demand
2018-08-27,37150,0.5,gold hits rs 31000mark on festive buying | gold steady as shortcovering fed chairs remarks lend support
2018-08-28,37120,0.0,gold above 1200 as powell comments send dollar downwards | commerzbank  gold to reclaim 1300 an ounce by the end of 2018 | hedge funds kept betting against gold even as prices began rally | gold price framework the energy side of the equation suggests | gold slightly lower as us redrafts nafta
2018-08-29,37135,0.3333333333333333,gold gains some ground but rate hike views weigh on market | irans currency crisis now its two gold coins to rent an apartment | venezuela to offer gold ingot certificates as inflation skyrockets
2018-08-30,36861,-0.42857142857142855,india  gold price drop spurs india festive demand but kerala disaster will boost selling | trump  what would impeaching trump mean for gold and silver | charts  gold price reversal gaining legitimacy | gold inches down as rate hike views take the sheen off | south africa  unions declare dispute over wage talks with gold firms
2018-08-31,36701,0.75,gold ends higher but suffers longest stretch of monthly declines in more than 5 years | gold prices gain as trump considers imposing tariffs on 200b in chinese goods | gold rises but set for longest monthly losing streak in 512 years | saxo bank  gold revival still depends on the dollar
2018-09-04,36156,-0.125,gold edges lower as trade tensions weigh | commodity outlook gold likely to consolidate copper may rise | state street  gold likely to climb back to 1350 an ounce by the end of 2018 | gold drops near session low after ism manufacturing data | gold futures down at rs 30244
2018-09-05,36516,0.0,world gold council  slowdown in etf inflows drives 4 drop in gold demand | gold jumps to rs 31400 silver down by rs 250 per kg | bloomberg intelligence  this will unlock the cage for wellrested gold bulls | gold edges up from 1week ow | gold prices may fall further after breaking chart support
2018-09-06,37151,0.25,bnp paribas  gold is excellent way to hedge for longer term | gold climbs higher as us dollar eases | buy gold if it touches 1195oz | why are the banks long gold and silver futures
2018-09-07,37167,-0.5,gold futures lower after august jobs report | gold slips to rs 31450 silver down by rs 300 per kg | profitbooking pulls gold futures down to rs 30505 | world gold council  outflows in goldbacked etfs continued despite marginal growth in europe and asia | dec gold settles at 120040oz down 390 or 03 for the session
2018-09-10,37494,-0.5,gold edges lower as trade concerns lift the dollar | gold holds losses on rate hike views trade worries | dec gold down 60 cents or 005 to settle at 119980oz | italy  huge hoard of roman gold coins discovered in italian theater basement | gold falls as a persistently strong dollar finds fresh impetus
2018-09-11,37401,1.0,commodity outlook gold fizzles out on strong dollar clout | gold prices ease as us rate hike views trade tensions boost dollar
2018-09-12,37283,0.5,commodity outlook crude oil trades higher on mcx gold silver in the red | sharps pixley watch gld for gold price guidance
2018-09-13,37061,0.0,
2018-09-14,36993,0.0,gold rate today gold prices sizzle as dollar falters | morgan stanley  a rare call to buy some gold | china  stateowned miner shandong gold plans us768 million in hong kong initial public offering | dec gold loses 710 or 06 to settle at 120110oz | gold falls to rs 31400 on muted demand
2018-09-17,37433,0.25,mining gold requires 20x the energy of bitcoin mining | gold nudges up amid looming us tariffs on china | has gold lost its midas touch | gold prices reclaim 1200 ahead of new us tariffs on china | gold rises to rs 31600 on global cues spot demand
2018-09-18,37438,-0.25,drinking gold was a grisly antiaging trend of 16thcentury france | silver is undervalued relative to stocks bonds gold | chinese gold panda coins now trading on the shanghai gold  | gold falls as investors turn to dollar for safety amid trade worries
2018-09-19,37321,0.5,gold rallies on positive global cues jewellers buying | december gold climbs 06 at 120950oz | saudis gave mko gold rolex watches worth hundreds of millions of dollars | dec gold climbs 540 or nearly 05 to settle at 120830oz | commodity outlook golds runup may hit a bump at rs 30900
2018-09-20,37259,1.0,gold prices edge up as easing trade concerns hurt dollar | gold prices trade higher as dollar softens on easing trade concerns | van eck  tighter global monetary policy to support gold market | sharps pixley will gold recover its glister
2018-09-21,37590,0.42857142857142855,gold prices end at 1week low as stocks hit records and the us dollar regains buoyancy | gold hits near 1week high as easing trade concerns hurt dollar | gold gains set to record weekly gain dollar also trade higher | bmo gold to rally whenever fed pauses on tightening | gold futures rise to rs 30952 on firm global cues
2018-09-24,37867,-0.6,gold edges lower as dollar holds firm | commodity outlook gold has resistance at rs 3075530775 levels | india  jewellery shares fall on fear of gold import curbs titan down 473 | gold falls as dollar firms after china halts trade talks | cftc  gold speculators added to their bets now bearish for 6 straight weeks
2018-09-25,38242,-0.3333333333333333,gold holds steady ahead of fed meet | gold futures down 014 on weak global cues | etfs  top 6 low cost gold etfs
2018-09-26,37866,0.0,world gold council sets up china chapter | gold inches down as dollar firms us fed in focus
2018-09-27,37599,-0.125,why new gold bulls have gone extinct | commodity outlook gold shrugs off us rate hike eyes rs 30700 | dominic frisby  now looks like a good time to buy gold  but you need to watch this chart | gold rate today gold silver up in morning deals | denver gold forum  where does gold go from here
2018-09-28,38577,-0.14285714285714285,chinas aug net gold imports via hong kong hit 2018 low | gold futures down 04 for the week loses 09 for the month | emirates nbd expects gold to correct further from current levels | dec gold settles at 119620oz up 880 or 07 for the session | gold futures slide 015 on global cues
2018-10-01,38445,-0.8,charts  gold and silver  still weak qrtly mthly wkly charts | gold slips as dollar firms amid fed rate hike view | gold starts the month with a decline as dollar pushes ahead | us mint american eagle gold coin sales fall 47 pct in september | gold prices slip as dollar firms amid us fed rate hike view
2018-10-03,39092,0.6,gold prices rise on softer dollar italy budget woes | commerzbank looks for higher gold prices vs euro | it took only 10 minutes to send gold and silver prices soaring | gold futures jump to rs 31070 on positive global cues | gold rate today gold silver price climb on safehaven demand
2018-10-04,38971,-0.14285714285714285,the spectator  want to predict the price of gold then watch hollywood films | gold edges down as dollar firms up on upbeat us data fed comments | gold hovers in narrow range as dollar rises on upbeat us data | gold prices add to slight gain after economic reports | india  gold price crosses rs 32000mark amid festive demand
2018-10-05,39274,-0.2,gold little changed us nonfarm payroll data in focus | gold futures end the week roughly 08 higher | gold drops to rs 31850 on weak global cues lower demand | gold futures down rs 112 on profit booking global cues | sharps pixley  gold battles to hold 1200
2018-10-08,38458,-0.75,gold futures mark lowest settlement in more than a week | profitbooking weak global cues pull gold futures down to rs 31427 | gold futures down rs 216 on profit booking global cues | the spxgold ratio
2018-10-09,38621,-0.2857142857142857,gold falls to rs 31650 on weak global cues muted demand | saxo bank  gold held down by yuan yields | charts  golds safe haven fades  double bottom pattern plays | gold inches higher on safehaven demand amid china worries | charts  gold bearish bias while price contained below 1215
2018-10-10,38485,0.25,tocqueville gold strategy third quarter 2018 investor letter | gold inches up as retreat of bond yields weigh on dollar | bank of taiwan  gold prices could rebound middle of next year | gold holds in narrow range as dollar takes breather | gold futures rise 027 on global cues
2018-10-11,38889,0.6,charts  the gold price inverse headandshoulders pattern is classic | gold prices edge higher as global stocks sag us dollar slips | commodity outlook gold may have a tough time near rs 31500 | gold prices up 033 on domestic demand | gold climbs rs 130 on festive demand
2018-10-12,38918,0.2727272727272727,gold near highest in over two months as equity plunge boosts safehaven appeal | charts  gold shot higher to the 100 day moving average at 1228 | dec gold falls 560 or 05 to settle at 1222oz | gold slips as markets calm but hovers near 10week high | gold prices fall for the session settle higher for a second straight week
2018-10-15,39153,1.0,india  domestic price of gold may rise up to 3 by diwali as rupee weakens | commodity outlook gold upside likely stay capped at rs 32000 | gold rises as falling markets burnish appeal | gold rebounds to rs 32250 on global cues festive season buying | gold futures rise 038 on fresh bets
2018-10-16,38864,0.5,gold ends at another multimonth high but us stock market rally limits the metals rise | charts  gold sits above 100day ema for the first time since may 10
2018-10-17,38835,-0.1111111111111111,ghana  pmmc partners indian company to establish gold refinery | ghana  over 1000 jobs to be created as pmmc constructs gold refinery | indias gold buyers see prices surge in the runup to diwali | commodities outlook gold base metals pare gains crude oil sees a fresh spike | gold futures remain slightly lower after housing data
2018-10-18,38859,0.0,charts  gold 7year bear market phase is over | india  gold prices rush to near twoyear high as festive season spurts demand
2018-10-19,38796,0.0,commodity outlook gold silver may trade sideways base metals look weak | gold imports up 4 yoy to 1763 billion in aprilseptember period | world gold council  gold investor october 2018 | gold edges higher as asian shares slip | gold imports up 4 to  1763 bn in aprilseptember
2018-10-22,38730,0.4,indias gold imports see surprise spike in julyaugust | icbc standard bank  gold  time to shine market setup for short covering rally | marex spectron  uncertainty rages gold price strong | gold inches higher as asian stocks slip | bofaml recommending gold as safe haven option and value play
2018-10-23,39113,0.8,gold nudges up as asian shares edge lower | shortcovering geopolitical tensions drive gold prices up | miners  time to go long gold miners and short the sp 500 | gold jumps to rs 32350 silver rallies by rs 250 per kg | gold goes up rs 86 on positive global cues
2018-10-24,38836,0.0,amp capitals naeimi likes gold | gold futures pare some losses in electronic trade after fed beige book | gold prices inch up amid international economic political worries | 1240  gold prices fighting to break out
